phase,usage_note,family,pipeline_id,pipeline_hash,selector_eligible,offline_only,normalized_steps,timeout_profile,timeout_profile_override,case,scale_grade,final_nodes,final_levels,final_total_time_sec,final_peak_rss_mb,raw_nodes,raw_levels,raw_cec_status,raw_status,selected_nodes,selected_levels,selected_status,fallback_used,fallback_reason,metric_regression,metric_regression_reasons,raw_node_delta_vs_final,raw_level_delta_vs_final,selected_node_delta_vs_final,selected_level_delta_vs_final,opt_time,cec_time,stats_time,total_time,peak_RSS,runtime_ratio_vs_final,rss_ratio_vs_final,opt_returncode,cec_returncode,output_path,candidate_path,log_dir,cache_key
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_7,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0,0,0.083484,0.083308,0.061880,0.228672,10.660,0.843912,1.000733,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_7\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_7\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_7\logs,3017cd211759cc6b59a3e32570920dd865bd4081805d6a407941907474b0d9e7
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_8,small,193,3,0.307302,10.578125,192,4,passed,ok,192,4,selected_raw,false,,false,,-1,1,-1,1,0.081279,0.083506,0.078349,0.243134,10.609,0.791190,1.002954,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_8\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_8\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_8\logs,86e3bd6b062830f1b8e0514c5ab2cdc98685cf5b92648f26943c55e17297a147
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_9,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0,0,0.093511,0.082313,0.060569,0.236393,10.559,0.829736,1.000000,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_9\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_9\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_9\logs,03a4dc8870f79eb9a22e4ecb61f843d7c179e3749a4a7acaf762ef180a771ea8
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_1,tiny,103,10,0.299524,10.1328125,124,9,passed,ok,124,9,selected_raw,false,,false,,21,-1,21,-1,0.081381,0.101378,0.075782,0.258541,9.922,0.863173,0.979183,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_1\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_1\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_1\logs,c225cba18b4974042a9e6cda6031e2334586d9bd4b620ced4b76a830cb4541a8
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_10,small,161,4,0.257631,10.39453125,161,4,passed,ok,161,4,selected_raw,false,,false,,0,0,0,0,0.083811,0.061699,0.045143,0.190653,10.934,0.740024,1.051860,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_10\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_10\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_10\logs,34db5aa3bd1538cfc60c6243e69e6451790858c401e73c7ef8d2595fb3f5f3f2
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_11,medium,328,7,0.286706,10.80859375,328,7,passed,ok,328,7,selected_raw,false,,false,,0,0,0,0,0.100569,0.083155,0.060947,0.244671,10.703,0.853387,0.990242,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_11\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_11\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_11\logs,9f05ba2325ce76cf530acded833aecf68b246bc508daee9e7502fce68b9996b1
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_12,medium,1385,13,0.346738,13.5625,1370,14,passed,ok,1370,14,selected_raw,false,,false,,-15,1,-15,1,0.120522,0.103496,0.061046,0.285064,11.867,0.822132,0.875000,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_12\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_12\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_12\logs,861fcaff7f4d28758ab8bdd074f59a20fb0fb06b373a0f242090eab9d78fe110
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_13,small,1058,13,0.421358,15.734375,1058,13,passed,ok,1058,13,selected_raw,false,,false,,0,0,0,0,0.121403,0.196544,0.063391,0.381338,16.676,0.905021,1.059831,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_13\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_13\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_13\logs,3e9288ce7c3ab1b997aee8525c1430893f801218e967a2a0e89c6d746b846047
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_14,large,3703,25,0.586281,19.07421875,2271,17,passed,ok,2271,17,selected_raw,false,,false,,-1432,-8,-1432,-8,0.421651,0.139212,0.063873,0.624736,18.012,1.065591,0.944297,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_14\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_14\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_14\logs,357ef8d1cb4b05a7549d0f2b1c228450e6fefeb7ed718008eb0bc194bcb31018
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_15,small,927,11,0.323562,10.890625,926,11,passed,ok,926,11,selected_raw,false,,false,,-1,0,-1,0,0.101217,0.083920,0.060723,0.245860,10.762,0.759854,0.988164,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_15\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_15\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_15\logs,da16b3f062a75c6c07858f102601be61c5b10a90bd1110db48e3e29c751337bc
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_16,tiny,45,6,0.251822,9.9296875,45,6,passed,ok,45,6,selected_raw,false,,false,,0,0,0,0,0.084792,0.062932,0.062255,0.209979,10.309,0.833841,1.038159,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_16\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_16\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_16\logs,83223c22f12ccdf75906a8fa3ce1f0f16418cdc6ca34a4170fc0836a7c1584fd
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_17,small,93,6,0.265710,9.96484375,93,6,passed,ok,93,6,selected_raw,false,,false,,0,0,0,0,0.082665,0.061998,0.066132,0.210795,10.051,0.793329,1.008624,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_17\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_17\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_17\logs,678a9f3e4ca5678546003328711202e5c8bf7b9a7527d9b4452e36c54ab4bf41
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_18,medium,498,12,0.469088,12.2578125,492,12,passed,ok,492,12,selected_raw,false,,false,,-6,0,-6,0,0.174238,0.081379,0.060778,0.316395,11.098,0.674490,0.905354,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_18\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_18\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_18\logs,97a9001aa2c854d9ac1e2ada3674780cd27be82cd7b14db017e0df90bcd42ef4
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_19,large,5304,18,1.905276,22.62890625,5238,18,passed,ok,5238,18,selected_raw,false,,false,,-66,0,-66,0,1.162719,0.444098,0.060998,1.667815,22.117,0.875366,0.977387,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_19\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_19\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_19\logs,40cd9e2e6416f54cd98533604dc2671633a627ac771b2f8630399f666241316a
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_2,tiny,19,4,0.299974,10.2578125,19,4,passed,ok,19,4,selected_raw,false,,false,,0,0,0,0,0.084167,0.100149,0.044596,0.228912,10.234,0.763107,0.997715,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_2\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_2\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_2\logs,71d6ddeec21765b8acb2a102f5d25cba00ee0c8d29551276251c9afcf06d3b3b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_20,large,5559,20,1.988655,23.0625,5484,20,passed,ok,5484,20,selected_raw,false,,false,,-75,0,-75,0,1.262628,0.528374,0.063606,1.854608,23.098,0.932594,1.001524,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_20\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_20\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_20\logs,259836698fa087a66d310fc30e19bfd689abef6d15644fd6164bb1a6852ce412
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_21,large,5577,20,1.987602,23.2890625,5496,20,passed,ok,5496,20,selected_raw,false,,false,,-81,0,-81,0,1.271517,0.483910,0.067830,1.823257,22.637,0.917315,0.971989,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_21\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_21\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_21\logs,3a9c399b911dc52e35f7d4ecd16882729a77a8d6f1063dee1870bb1b82223554
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_22,large,11067,20,3.665116,30.44140625,10836,20,passed,ok,10836,20,selected_raw,false,,false,,-231,0,-231,0,2.150194,0.949462,0.082834,3.182490,30.301,0.868319,0.995380,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_22\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_22\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_22\logs,2005706a6aefcd29a0658cfff348bf04a93f1b60b42a8dbd1baaf8d1bb79511b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_23,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0,0,0.118385,0.101674,0.064264,0.284323,12.238,0.909708,0.970269,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_23\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_23\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_23\logs,7e8aa063211a18fb86fe1b654f79bcffd6ffe69ec81ab64971d1762ae74ca473
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_24,small,215,8,0.272149,10.12890625,215,8,passed,ok,215,8,selected_raw,false,,false,,0,0,0,0,0.082247,0.063111,0.072837,0.218195,10.305,0.801748,1.017354,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_24\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_24\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_24\logs,4711e6067672e140f1b2157580f0a8347e6279e23dc6ddf79f2c6ec09f187d5f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_25,small,26,4,0.268111,10.13671875,26,4,passed,ok,26,4,selected_raw,false,,false,,0,0,0,0,0.089362,0.062273,0.060775,0.212410,10.523,0.792247,1.038150,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_25\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_25\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_25\logs,2a9c20ca72eecc596930d972afe6d569e53966445d05e08b42a43869d194cc52
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_26,medium,1048,10,0.337020,10.94140625,1036,10,passed,ok,1036,10,selected_raw,false,,false,,-12,0,-12,0,0.117954,0.098335,0.063637,0.279926,11.500,0.830591,1.051053,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_26\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_26\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_26\logs,4aa95076f30a51808e2d5eab7d1513c0f5087c9497f4bb8d09b302c97993f704
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_27,small,376,7,0.268204,10.40625,380,8,passed,ok,380,8,selected_raw,false,,false,,4,1,4,1,0.099269,0.062826,0.062199,0.224294,10.727,0.836283,1.030781,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_27\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_27\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_27\logs,bc467984e604a23027e0b71b8b367451a6f9197be3dd5181ac9fef960e1f5206
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_28,small,520,7,0.260640,10.2890625,524,8,passed,ok,524,8,selected_raw,false,,false,,4,1,4,1,0.101223,0.082644,0.066230,0.250097,12.645,0.959548,1.228929,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_28\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_28\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_28\logs,4fb55722741a041821891c00f9de683daf3ffb2170b5ee6aa25a91ec0797bd31
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_29,small,109,7,0.275448,10.00390625,109,7,passed,ok,109,7,selected_raw,false,,false,,0,0,0,0,0.083436,0.063475,0.061790,0.208701,10.102,0.757678,1.009762,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_29\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_29\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_29\logs,085894dd6b31554c6db62c94bc896f33460690d2e4db6eaef2ce3a1b522fc4ea
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_3,tiny,109,8,0.299433,10.33203125,124,8,passed,ok,124,8,selected_raw,false,,false,,15,0,15,0,0.083448,0.083960,0.063553,0.230961,10.332,0.771328,1.000000,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_3\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_3\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_3\logs,1d3246b875299c06d07c4c5bbfcf842da3f58ed16d60fba7afc6df25288fcc9d
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_30,large,6613,21,2.162263,31.3046875,7347,21,passed,metric_regression,6613,21,fallback_current_final,true,metric_regression: nodes_worse:734,true,nodes_worse:734,734,0,0,0,0.497420,1.348904,0.062714,1.909038,31.344,0.882889,1.001248,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_30\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_30\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_30\logs,93e9424f66a193cfd79f74041de2be3512c2022998f71d7495175e9386190055
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_4,tiny,69,8,0.331617,10.35546875,106,10,passed,metric_regression,69,8,fallback_current_final,true,metric_regression: nodes_worse:37,true,nodes_worse:37,37,2,0,0,0.105668,0.083496,0.060559,0.249723,10.332,0.753047,0.997737,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_4\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_4\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_4\logs,da8f5f8133b791e0997f4482ff985f98939856e1fe1ff2e4a68d8f190a048911
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_5,small,65,2,0.301763,10.39453125,65,2,passed,ok,65,2,selected_raw,false,,false,,0,0,0,0,0.080844,0.062516,0.083194,0.226554,10.969,0.750768,1.055242,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_5\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_5\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_5\logs,6cd726b4ba8211fbb853d72b32a10dde36a278efde87ab1c707bafa9af371f3b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_6,small,162,4,0.311217,10.6171875,162,4,passed,ok,162,4,selected_raw,false,,false,,0,0,0,0,0.081748,0.103598,0.060456,0.245802,10.590,0.789808,0.997425,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_6\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_6\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_6\logs,5fed1271306c1dfb15eaa6ae7b5aa343b69f1ebb7a3952cc3af4ad76cbb1f656
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_7,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0,0,0.098364,0.084496,0.066644,0.249504,10.629,0.920792,0.997800,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_7\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_7\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_7\logs,03d1ef50ed4a93da83a1d79df43df54ff793ac4e0b0708d10dbb28082b56d31e
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_8,small,193,3,0.307302,10.578125,192,4,passed,ok,192,4,selected_raw,false,,false,,-1,1,-1,1,0.083873,0.103460,0.065552,0.252885,10.070,0.822921,0.951994,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_8\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_8\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_8\logs,7f4520218c9438f01f12db5218be2381967f59fe80728553037c7ab21120cc40
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_ifraig_cleanup,4f9d4e9a8b22,true,false,strash; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_9,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0,0,0.084134,0.098639,0.062628,0.245401,10.027,0.861354,0.949686,0,0,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_9\selected.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_9\raw.candidate.blif,results\pipeline_search2\full\dc2_ifraig_cleanup\tc_public_9\logs,f19fb25743e2f528e1d1677c55894ca5981ff3cee6db5d9daae7719c2032d7e2
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_1,tiny,103,10,0.299524,10.1328125,117,8,passed,ok,117,8,selected_raw,false,,false,,14,-2,14,-2,0.102528,0.082996,0.062664,0.248188,10.340,0.828608,1.020432,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_1\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_1\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_1\logs,5688a781329735fb817f44f2452236bcd5c8f6fac0e8e8fc1005498f03e1274f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_10,small,161,4,0.257631,10.39453125,161,4,passed,ok,161,4,selected_raw,false,,false,,0,0,0,0,0.083619,0.062876,0.062004,0.208499,10.379,0.809294,0.998497,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_10\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_10\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_10\logs,14c82f70aef9b70764ed7380f3b356da62c3e9c91668cffa8420b3fdb5e3b638
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_11,medium,328,7,0.286706,10.80859375,328,7,passed,ok,328,7,selected_raw,false,,false,,0,0,0,0,0.104462,0.085847,0.063324,0.253633,11.254,0.884645,1.041200,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_11\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_11\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_11\logs,9d4cac9cadf6794d5e6052fe9f2e9778ebee991e1e2e75559555442cfbb43519
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,high_effort_small_case_family,high_aig_three_round,6048dd34878c,false,true,strash; balance; rewrite -z; refactor -z; balance; resub -z; rewrite -z; refactor -z; dc2; balance; rewrite -z; refactor -z; balance,small_medium_high_effort,,tc_public_12,medium,1385,13,0.346738,13.5625,1370,13,passed,ok,1370,13,selected_raw,false,,false,,-15,0,-15,0,0.138708,0.083227,0.062092,0.284027,12.410,0.819141,0.915035,0,0,results\pipeline_search2\full\high_aig_three_round\tc_public_12\selected.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_12\raw.candidate.blif,results\pipeline_search2\full\high_aig_three_round\tc_public_12\logs,4caaa9824d4ba1840b850c8aa15b1ceb88b6327b8699082828ae4212b00dae0c
